item_id,model,strategy,duration_ms,tp,fp,fn,ground_truth,predictions,prediction_source,mapped_rule_ids,schema_valid,parse_failed,empty_response,error,error_class,has_prediction,raw_output_excerpt
2551766233_0,llama-4-scout-17b-16e-instruct,zero-shot,10619,1,1,3,2.4.4|2.4.6|2.4.9|1.4.6,1.3.1|1.4.6,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' aria-label='Search Microsoft.com' role='combobox'>"", 
   ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label='Search Microsoft.com' class='c-glyph'><span role='presentation'>Search</span><span class='c-uhf-tooltip c-uhf-search-tooltip' role='tooltip'>Search Microsoft.com</span></button>"""
9637552863_0,llama-4-scout-17b-16e-instruct,zero-shot,14561,1,0,2,1.3.1|2.4.6|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of aria-expanded and dynamic content"", ""category"": ""semantic"",
   ""html"": ""<button aria-expanded=\""false\"" data-m='{\""cN\"":\""CatNav_OurResearch_nonnav\"",\""id\"":\""nn2c8c3c1m1r1a1\"",\""sN\"":2,\""aN\"":\""c8c3c1m1r1a1\""}' id=\""c-shellmenu_40\"" type=\""button\"">Our research</button>"",
   ""target"": ""button"",
   ""description"": ""Inconsistent use of aria-expanded attribute and dynamic content."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of aria-hidden and visible content"""
557_0,llama-4-scout-17b-16e-instruct,zero-shot,14581,1,0,6,1.3.1|1.4.3|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<a :class=\""{ 'sm:inline-flex': options.wordmark }\"" class=\""hidden ml-2 py-1 px-2 text-white transition-colors duration-300 hover:text-gray-200 focus:outline-none focus:ring focus:ring-blue-400\"" data-gtm-track=\""Global Header\"" href=\""https://www.northeastern.edu/\"" target=\""_blank\"" title=\""Northeastern University\"">"", ""target"": ""a"",
   ""description"": ""Link lacks accessible name."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"","
558_0,llama-4-scout-17b-16e-instruct,zero-shot,1940,1,0,6,1.3.1|1.4.3|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
559_0,llama-4-scout-17b-16e-instruct,zero-shot,1915,1,0,6,1.3.1|1.4.3|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
5992521276_0,llama-4-scout-17b-16e-instruct,zero-shot,7197,0,0,8,1.4.3|1.4.6|2.4.4|2.4.6|1.1.1|2.4.9|4.1.2|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"{""violations"": []}"
51_0,llama-4-scout-17b-16e-instruct,zero-shot,10279,1,0,1,1.3.1|1.4.6,1.3.1,regex_fallback,,False,True,False,,parse_failed,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""search\"" autocomplete=\""off\"" class=\""es-search__box js-search-input\"" id=\""es-search-form-input\"" name=\""q\"" placeholder=\""\"" type=\""query\""/>"",
   ""target"": ""input"",
   ""description"": ""Form field lacks associated visible label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3"
52_0,llama-4-scout-17b-16e-instruct,zero-shot,1131,0,0,0,1.3.1|4.1.2|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19835>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19835>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
404_0,llama-4-scout-17b-16e-instruct,zero-shot,3807,1,0,1,1.3.1|2.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Structure Violation"", ""category"": ""semantic"",
   ""html"": ""<div id=\""react-root\"" style=\""height: 100%\""></div>"", 
   ""target"": ""div#react-root[style]"",
   ""description"": ""Non-semantic element used as container with a presentational role inferred, but no clear semantic meaning."",
   ""impact"": ""serious"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Structure Violation"", ""category"": ""semantic"",
   ""html"": ""<div class=\""fb_reset\"" id=\""fb-root\""><div style=\""position: absolute; top: -10000px; width: 0px; "
257_0,llama-4-scout-17b-16e-instruct,zero-shot,8456,2,1,4,1.3.1|1.4.6|2.4.4|2.4.6|1.1.1|2.4.9,1.3.1|1.3.5|2.4.6,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label='Search' autocomplete='off' class='form-control withclear' data-region='input' id='searchinput-6892356e1d8c16892356e174a33' name='q' placeholder='Search' type='text'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.5"", ""violationName"": ""Incorrect Semantics"", ""category"": ""semantic"",
   ""html"": ""<div class='divider border-left h-75 align-self-center mx-1'></div>"", ""target"": ""d"
371_0,llama-4-scout-17b-16e-instruct,zero-shot,20031,1,1,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1|3.2.2,regex_fallback,,False,True,False,,parse_failed,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""close\"" class=\""alert-banner__close-button icon icon-close\"" type=\""button\""></button>"", 
   ""target"": ""button"", ""description"": ""Button lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""user profile\"" class=\""login__button login__button--anon js-sign-in\"" style=\""opacity: 0.3;\""></button>"", 
   ""target"": ""button"", ""description"": ""Butt"
7918200647_0,llama-4-scout-17b-16e-instruct,zero-shot,3361,1,0,3,1.3.1|3.1.1|2.4.2|2.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Content"", ""category"": ""semantic"",
   ""html"": ""<pre style=\""word-wrap: break-word; white-space: pre-wrap;\"">Your access is temporarily blocked. Please retry later with a VPN-free connection.</pre>"",
   ""target"": ""pre"",
   ""description"": ""Content presented in a <pre> element lacks proper semantic meaning."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
7343118135_0,llama-4-scout-17b-16e-instruct,zero-shot,3203,1,1,4,1.3.1|1.4.4|1.4.3|1.4.6|1.1.1,1.3.1|3.1.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""3.1.1"", ""violationName"": ""Language of Page"", ""category"": ""semantic"",
   ""html"": ""<html lang=\""en\"">"", ""target"": ""html"",
   ""description"": ""The language of the page is specified but there may be a variation in the region which could impact assistive technologies."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Header Structure"", ""category"": ""semantic"",
   ""html"": ""<h1 class=\""message\"">Oops!!!</h1><h2 class=\""sub-message\"">We are currently not available in your region.</h2>"", 
   ""target"": ""[role=\""heading\""]"",
  "
6933375342_0,llama-4-scout-17b-16e-instruct,zero-shot,4348,1,2,2,1.3.1|1.4.4|1.4.6,1.3.1|3.1.1|4.1.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""3.1.1"", ""violationName"": ""Language of Page"", ""category"": ""semantic"",
   ""html"": ""<html lang=\""en\"">"", ""target"": ""html"",
   ""description"": ""The language of the page is not confirmed by assistive technologies."",
   ""impact"": ""critical"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""email-input\"" id=\""userEmail\"" placeholder=\""Enter your email address\"" required=\""\"" type=\""email\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"","
5356854547_0,llama-4-scout-17b-16e-instruct,zero-shot,11525,1,0,1,1.3.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Missing Label"",
    ""category"": ""semantic"",
    ""html"": ""<input autocomplete='off' class='usagov-search-autocomplete form-text form-control ui-autocomplete-input' data-drupal-selector='edit-query' id='edit-query' maxlength='255' name='query' placeholder='What would you like to find?' size='40' type='text'/>"",
    ""target"": ""input"",
    ""description"": ""Form field lacks associated label."",
    ""impact"": ""serious"",
    ""confidence"": 0.9
  },
  {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Missing Label"",
    ""category"": ""seman"
337_0,llama-4-scout-17b-16e-instruct,zero-shot,13664,0,2,7,1.4.3|1.4.6|2.4.4|2.4.6|2.4.9|4.1.2|4.1.1,1.3.1|1.3.5,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""hds-search-input hds-search-input-dark usa-input border bg-carbon-black border-color-carbon-70-important\"" id=\""search-field-en-small--desktop\"" maxlength=\""100\"" name=\""search\"" placeholder=\""Search\"" type=\""search\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""usa-input bg-"
2561699022_0,llama-4-scout-17b-16e-instruct,zero-shot,5755,1,1,1,1.3.1|3.1.1,1.3.1|1.4.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Elements"", ""category"": ""semantic"",
   ""html"": ""<hr noshade='' size='1px'/>"", ""target"": ""hr"",
   ""description"": ""Horizontal rule used for visual presentation, not as a separator."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Elements"", ""category"": ""semantic"",
   ""html"": ""<br clear='all'/>"", ""target"": ""br"",
   ""description"": ""Line break used for visual presentation, not as a paragraph break."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1."
6579152806_0,llama-4-scout-17b-16e-instruct,zero-shot,12742,2,2,0,1.3.1|1.4.6,1.3.1|1.3.2|1.3.5|1.4.6,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""c-header__input\"" id=\""keywords\"" name=\""q\"" required=\""\"" type=\""text\"" value=\""\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<select class=\""c-header__select\"" id=\""results-from\"" name=\""journal\""><option selected=\""\"" value=\""\"">All journals</option><option value=\""nature\"">This journal</option></s"
2644215829_0,llama-4-scout-17b-16e-instruct,zero-shot,17935,2,0,0,1.3.1|4.1.2,1.3.1|4.1.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" src=\""/portals/1/nhome/live/about1.jpg\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" src=\""/portals/1/nhome/live/news1.jpg\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violati"
8921344296_0,llama-4-scout-17b-16e-instruct,zero-shot,10840,1,0,5,1.3.1|1.4.4|1.4.3|1.4.6|1.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Navigation Labels"", ""category"": ""semantic"",
   ""html"": ""<button class=\""NavHamburger_hamburger__kqDDP\"" data-content=\""menu-hamburger\"" title=\""Global Navigation Toggle\"" type=\""button\"">Navigation Toggle</button>"",
   ""target"": ""button"",
   ""description"": ""The button's visible text 'Navigation Toggle' does not match its aria-label 'expand'."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Redundant Link Text"", ""category"": ""semantic"",
   ""html"": ""<a class=\""Anchor_anchor__cSc3P NavIt"
286_0,llama-4-scout-17b-16e-instruct,zero-shot,9649,1,0,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' class='search-input js-search-input' id='q' name='q' placeholder='Search NBC News' tabindex='-1'>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
524_0,llama-4-scout-17b-16e-instruct,zero-shot,10657,1,0,8,2.4.3|1.4.3|2.1.1|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' class='search-input js-search-input' id='q' name='q' placeholder='Search NBC News' tabindex='-1'>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
522_0,llama-4-scout-17b-16e-instruct,zero-shot,18751,1,1,8,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2,1.3.1|3.2.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""3.2.2"", ""violationName"": ""On Focus"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Left Scroll Button\"" class=\""styles_leftScroll__ejNM_ styles_hide__OHVtc\"" title=\""Left Scroll Button\"" type=\""button\""><span class=\""icon icon-chevron-left\""></span></button>"",
   ""target"": ""button"",
   ""description"": ""When a user interacts with the left scroll button, its purpose changes to 'Right Scroll Button'."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""3.2.2"", ""violationName"": ""On Focus"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\"
526_0,llama-4-scout-17b-16e-instruct,zero-shot,10014,1,0,8,2.4.3|1.4.3|2.1.1|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' class='search-input js-search-input' id='q' name='q' placeholder='Search NBC News' tabindex='-1'>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
523_0,llama-4-scout-17b-16e-instruct,zero-shot,10539,1,0,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' class='search-input js-search-input' id='q' name='q' placeholder='Search NBC News' tabindex='-1'>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
525_0,llama-4-scout-17b-16e-instruct,zero-shot,10345,1,0,9,2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
3281832154_0,llama-4-scout-17b-16e-instruct,zero-shot,14617,1,4,2,1.3.1|1.4.3|1.4.6,1.15.6|1.3.1|1.3.5|2.4.4|3.2.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<select id='database'><option value='gquery'>All Databases</option></select>"", ""target"": ""select"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.5"", ""violationName"": ""Hidden Cont"
4841476546_0,llama-4-scout-17b-16e-instruct,zero-shot,6959,1,0,2,1.3.1|4.1.2|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
109_0,llama-4-scout-17b-16e-instruct,zero-shot,7241,1,0,0,1.3.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' name='email_address' placeholder='Email Address' required='' style='color:#000;border-color:#e3e3e3;border-radius:4px;font-weight:400' aria-label='Email Address'>"", 
   ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
4872839958_0,llama-4-scout-17b-16e-instruct,zero-shot,1235,0,0,0,1.3.1|1.4.4|1.4.6|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16922>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16922>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
7201688552_0,llama-4-scout-17b-16e-instruct,zero-shot,4764,1,0,3,1.3.1|3.1.1|2.4.2|2.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Header Structure"", ""category"": ""semantic"",
   ""html"": ""<h2>You might have been detected and blocked as a crawler bot!</h2><h2></h2>"", ""target"": ""h2"",
   ""description"": ""Consecutive heading elements with no content in between."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic List Structure"", ""category"": ""semantic"",
   ""html"": ""<ol type=\""1\""><li>Temporarily disable any AdBlockers / pop-up blockers / script blockers you have enabled</li><li>Add this site in to the allowed list for "
28_0,llama-4-scout-17b-16e-instruct,zero-shot,339,0,0,0,1.3.1|1.4.6|2.4.6|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16645>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16645>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
732_0,llama-4-scout-17b-16e-instruct,zero-shot,251,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16792>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16792>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
733_0,llama-4-scout-17b-16e-instruct,zero-shot,343,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16849>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16849>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
727_0,llama-4-scout-17b-16e-instruct,zero-shot,253,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16773>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16773>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
723_0,llama-4-scout-17b-16e-instruct,zero-shot,353,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16673>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16673>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
729_0,llama-4-scout-17b-16e-instruct,zero-shot,255,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16883>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16883>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
730_0,llama-4-scout-17b-16e-instruct,zero-shot,344,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16805>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16805>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
731_0,llama-4-scout-17b-16e-instruct,zero-shot,252,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16778>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16778>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
728_0,llama-4-scout-17b-16e-instruct,zero-shot,347,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16830>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16830>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
725_0,llama-4-scout-17b-16e-instruct,zero-shot,284,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16813>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16813>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
722_0,llama-4-scout-17b-16e-instruct,zero-shot,379,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16813>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16813>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
724_0,llama-4-scout-17b-16e-instruct,zero-shot,260,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16825>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16825>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
726_0,llama-4-scout-17b-16e-instruct,zero-shot,351,0,0,0,1.3.1|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16824>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16824>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
1394450881_0,llama-4-scout-17b-16e-instruct,zero-shot,261,0,0,0,4.1.1|4.1.2|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17271>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17271>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
216_0,llama-4-scout-17b-16e-instruct,zero-shot,6507,1,0,1,1.3.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' id='search-field' name='q' placeholder='Search' role='combobox'>"", 
   ""target"": ""input#search-field"", 
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
