item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
420_0,llama-4-scout-17b-16e-instruct,zero-shot,1725,0,0,0,0.0,0.0,0.0,1.4.6|1.3.1,,,"Error code: 400 - {'error': 'request (17487 tokens) exceeds the available context size (16640 tokens), try increasing it'}",False,False,False,none,
58_0,llama-4-scout-17b-16e-instruct,zero-shot,5215,0,0,1,0.0,0.0,0.0,1.3.1,,"{""violations"": []}",no_wcag_codes_extracted,True,False,False,json_no_codes,
413_0,llama-4-scout-17b-16e-instruct,zero-shot,24154,0,1,2,0.0,0.0,0.0,1.4.6|4.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Math Concept"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Digital generated image of multicolored infinity sign\"" src=\""https://static.scientificamerican.com/dam/m/76cf1b696b8cad1e/original/infinity-symbol.jpg?m=1754062189.605&amp;w=615\"" />"", ""target"": ""img"",
   ""description"": ""Image lacks detailed alternative text describing the mathematical concept of infinity."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Terracotta Bricks"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""A facade of clay bricks sticking out with a small plant nestled in a pipe\"" src=\""https://static.scientificamerican.com/dam/m/6f1f3545e2e8247a/original/sa0925Adva_Cooling_terracotta.jpg?m=1754340957.917\"" />"", ""target"": ""img"",
   ""description"": ""Image lacks detailed alternative text describing the terracotta bricks and plant."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of AI Chatbot"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Conceptual illustration of a young person sitting on a sofa affectionately leaning their head upon and wrapping their arm around a robot, representative of an AI chatbot\"" src=\""https://static.scientificamerican.com/dam/m/532b3f51d021b6af/original/young_person_showing_affection_to_ai_chatbot.jpg?m=1754318548.924\"" />"", ""target"": ""img"",
   ""description"": ""Image lacks detailed alternative text describing the AI chatbot concept."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Concentric Waves"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Interference between multiple concentric waves, rippling the surface of water\"" src=\""https://static.scientificamerican.com/dam/m/76cf1b696b8cad1e/original/infinity-symbol.jpg?m=1754062189.605&amp;w=615\"" />"", ""target"": ""img"",
   ""description"": ""Image lacks detailed alternative text describing the math concept of concentric waves."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Robotic Hand with Abacus"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""A robotic hand holds out an abacus-like word game\"" src=\""https://static.scientificamerican.com/dam/m/574ae8178e390c0d/original/gamesExperiments-wordrow.jpg?m=1753913021.374\"" />"", ""target"": ""img"",
   ""description"": ""Image lacks detailed alternative text describing the robotic hand with abacus."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Volcano Eruption"", ""category"": ""semantic"",
   ""html"":",,False,True,False,regex_fallback,
4807426702_0,llama-4-scout-17b-16e-instruct,zero-shot,8761,1,1,1,0.5,0.5,0.5,2.4.6|1.3.1,1.3.1|1.4.6,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning"", ""category"": ""semantic"",
   ""html"": ""<div id=\""target\"" style=\""opacity: 0\""></div>"", ""target"": ""div#target"",
   ""description"": ""Invisible element with ID 'target' has no semantic meaning."",
   ""impact"": ""serious"", ""confidence"": 1},
  {""wcagCode"": ""1.4.6"", ""violationName"": ""Contrast of Visual Presentation"", ""category"": ""visual"",
   ""html"": ""<html style=\""background: #2B2B2B;\"">"", ""target"": ""html"",
   ""description"": ""The background color has insufficient contrast with the default text color."",
   ""impact"": ""serious"", ""confidence"": 1}
]}",,True,False,False,json,
3531794931_0,llama-4-scout-17b-16e-instruct,zero-shot,1156,0,0,0,0.0,0.0,0.0,1.3.1|1.4.4|1.4.6|4.1.1|1.4.3,,,"Error code: 400 - {'error': 'request (17037 tokens) exceeds the available context size (16640 tokens), try increasing it'}",False,False,False,none,
8774465854_0,llama-4-scout-17b-16e-instruct,zero-shot,31909,1,0,6,1.0,0.1429,0.25,1.1.1|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<label class='control-label col-sm-3' data-required='false' for='frc-q-1088'></label>"", 
   ""target"": ""label"",
   ""description"": ""Form field label is empty."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label='Search' class='input' id='frc-q-1088' name='q' placeholder='Search' type='text' value=''/>"", 
   ""target"": ""input"",
   ""description"": ""Form field has redundant associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<label class='control-label col-sm-3' data-required='true' for='frc-username-1088'><span class='required-symbol'> *</span></label>"", 
   ""target"": ""label"",
   ""description"": ""Form field label is empty."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='input' id='frc-username-1088' maxlength='30' name='username' required='' type='text' value=''/>"", 
   ""target"": ""input"",
   ""description"": ""Form field has redundant associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<label class='control-label col-sm-3' data-required='true' for='frc-password-1088'><span class='required-symbol'> *</span></label>"", 
   ""target"": ""label"",
   ""description"": ""Form field label is empty."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='input' id='frc-password-1088' name='password' required='' type='password' value=''/>"", 
   ""target"": ""input"",
   ""description"": ""Form field has redundant associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<label class='control-label col-sm-3' data-required='true' for='frc-language-1088'><span class='required-symbol'> *</span></label>"", 
   ""target"": ""label"",
   ""description"": ""Form field label is empty."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<select aria-label='Select Language' class='form-control' id='frc-language-1088' name='language' required='' ><option value='ab'>Аҧсшәа</option></select>"", 
   ""target"": ""select"",
   ""description"": ""Form field has redundant associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<a aria-label='Scratch' href='/'> </a>"", 
   ""target"": ""a"",
   ""description"": ""Link text is empty."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<img aria-hidden='true' class='donate-icon' src='/images/ideas/try-it-icon.svg'/>"", 
   ""target"": ""img"",
   ""description"": ""Image has redundant aria-hidden."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button class='button donate-close-button forms-close-button' name='closeButton' type='button'><img alt='close-icon' class='modal-content-close-img' draggable='false' src='/svgs/modal/close-x.svg'/></button>"", 
   ""target"": ""button"",
   ""description"": ""Button has no discernible text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<img alt='' src='//uploads.scratch.mit.edu/projects/thumbnails/1202221465.png'/>"", 
   ""target"": ""img"",
   ""description"": ""Image is missing an associated text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<div class='thumbnail-remixes' title='14 remixes'>14</div>"", 
   ""target"": ""div"",
   ""description"": ""Element has a role of 'img', but is missing an associated text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<div class='thumbnail-loves' title='155 loves'>155</div>"", 
   ""target"": ""div"",
   ""description"": ""Element has a role of 'img', but is missing an associated text."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
9055889873_0,llama-4-scout-17b-16e-instruct,zero-shot,9528,1,1,1,0.5,0.5,0.5,1.3.1|3.1.1,1.3.1|1.4.4,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning Mismatch"", ""category"": ""semantic"",
   ""html"": ""<p>You don't have permission to access \""http://www.sephora.com/\"" on this server.<p>Reference #18.578f1402.1754415709.198a0ef9</p><p>https://errors.edgesuite.net/18.578f1402.1754415709.198a0ef9</p>"",
   ""target"": ""paragraph"",
   ""description"": ""The paragraph element is used for content that is not a separate section of the document."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.4.4"", ""violationName"": ""Resize Text"", ""category"": ""visual"",
   ""html"": ""<body>...</body>"",
   ""target"": ""body"",
   ""description"": ""The text on this page does not resize when the user scales the browser."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
107_0,llama-4-scout-17b-16e-instruct,zero-shot,679,0,0,0,0.0,0.0,0.0,2.4.6|1.1.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17392>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
6153424620_0,llama-4-scout-17b-16e-instruct,zero-shot,478,0,0,0,0.0,0.0,0.0,1.1.1|2.4.6|1.3.1|1.4.4|1.4.6|4.1.2|1.4.3,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17188>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
4113932095_0,llama-4-scout-17b-16e-instruct,zero-shot,445,0,0,0,0.0,0.0,0.0,1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|1.4.3,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16938>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
4391300162_0,llama-4-scout-17b-16e-instruct,zero-shot,11073,1,0,3,1.0,0.25,0.4,1.4.6|1.3.1|4.1.1|4.1.2,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
3562170487_0,llama-4-scout-17b-16e-instruct,zero-shot,26397,1,0,6,1.0,0.1429,0.25,2.4.6|1.3.1|1.4.4|1.4.6|4.1.1|4.1.2|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of presentational roles and aria-hidden"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""css-1mqmqj9 e1mxgzgd4\"" fetchpriority=\""auto\"" loading=\""eager\"" role=\""presentation\"" src=\""https://images.paramount.tech/uri/mgid:arc:imageassetref:showtime.com:009e45e7-5896-11f0-b405-16fff45bc035?quality=0.7&amp;gen=ntrn&amp;format=webp&amp;crop=true&amp;width=204\"" tabindex=\""-1\""/>"",
   ""target"": ""img"",
   ""description"": ""An image marked as presentational and aria-hidden has an alt attribute."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of presentational roles and aria-hidden"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""css-1mqmqj9 e1mxgzgd4\"" fetchpriority=\""auto\"" loading=\""eager\"" src=\""https://images.paramount.tech/uri/mgid:arc:imageassetref:showtime.com:00a7cd9e-5896-11f0-b405-16fff45bc035?quality=0.7&amp;gen=ntrn&amp;format=webp&amp;crop=true&amp;width=660\""/>"",
   ""target"": ""img"",
   ""description"": ""An image without an alt attribute or role=\""presentation\""."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of presentational roles and aria-hidden"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""css-1mqmqj9 e1mxgzgd4\"" fetchpriority=\""auto\"" loading=\""eager\"" role=\""presentation\"" src=\""https://images.paramount.tech/uri/mgid:arc:imageassetref:showtime.com:009e45e7-5896-11f0-b405-16fff45bc035?quality=0.7&amp;gen=ntrn&amp;format=webp&amp;crop=true&amp;width=204\""/>"",
   ""target"": ""img"",
   ""description"": ""An image marked as presentational but has no alt attribute."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of presentational roles and aria-hidden"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Dexter: Resurrection\"" class=\""css-1ysifm7 e1uhtzbc4\"" fetchpriority=\""auto\"" loading=\""eager\"" role=\""presentation\"" src=\""https://images.paramount.tech/uri/mgid:arc:imageassetref:showtime.com:009e45e7-5896-11f0-b405-16fff45bc035?quality=0.7&amp;gen=ntrn&amp;format=webp&amp;crop=true&amp;width=204\"" tabindex=\""-1\""/>"",
   ""target"": ""img"",
   ""description"": ""An image marked as presentational but has an alt attribute."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of presentational roles and aria-hidden"", ""category"": ""semantic"",
   ""html"": ""<div data-missing-type=\""true\"" style=\""display:none\""></div>"",
   ""target"": ""div"",
   ""description"": ""A non-interactive element with an implied role has a missing or invalid value for the 'role' attribute."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}
</json>",,False,True,False,regex_fallback,
305_0,llama-4-scout-17b-16e-instruct,zero-shot,24980,1,0,3,1.0,0.25,0.4,1.4.6|2.4.6|1.3.1|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Cookie list search\"" id=\""vendor-search-handler\"" name=\""vendor-search-handler\"" placeholder=\""Search…\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""category-filter-handler\"" data-optanongroupid=\""C0001\"" id=\""ot-group-id-C0001\"" name=\""ot-group-id-C0001\"" role=\""switch\"" type=\""checkbox\""/> <label class=\""ot-switch\"" for=\""ot-group-id-C0001\""><span class=\""ot-switch-nob\""></span> <span class=\""ot-label-txt\"">Functional</span></label>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-labelledby=\""ot-header-id-C0002\"" class=\""category-switch-handler\"" data-optanongroupid=\""C0002\"" id=\""ot-group-id-C0002\"" name=\""ot-group-id-C0002\"" role=\""switch\"" type=\""checkbox\""/> <label class=\""ot-switch\"" for=\""ot-group-id-C0002\""><span class=\""ot-switch-nob\""></span> <span class=\""ot-label-txt\"">Marketing &amp; Research</span></label>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-labelledby=\""ot-header-id-C0004\"" class=\""category-switch-handler\"" data-optanongroupid=\""C0004\"" id=\""ot-group-id-C0004\"" name=\""ot-group-id-C0004\"" role=\""switch\"" type=\""checkbox\""/> <label class=\""ot-switch\"" for=\""ot-group-id-C0004\""><span class=\""ot-switch-nob\""></span> <span class=\""ot-label-txt\"">Targeted Advertising</span></label>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""select-all-hosts-groups-handler\"" type=\""checkbox\""/> <label for=\""select-all-hosts-groups-handler\""><span class=\""ot-label-txt\"">checkbox label</span></label>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""select-all-vendor-groups-handler\"" type=\""checkbox\""/> <label for=\""select-all-vendor-groups-handler\""><span class=\""ot-label-txt\"">checkbox label</span></label>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""select-all-vendor-leg-handler\"" type=\""checkbox\""/> <label for=\""select-all-vendor-leg-handler\""><span class=\""ot-label-txt\"">checkbox label</span></label>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""chkbox-id\"" type=\""checkbox\""/> <label for=\""chkbox-id\""><span class=\""ot-label-txt\"">checkbox label</span></label> <span class=\""ot-label-status\"">label</span>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
2044150440_0,llama-4-scout-17b-16e-instruct,zero-shot,12479,1,2,4,0.3333,0.2,0.25,2.4.6|1.1.1|1.4.6|2.4.4|2.4.9,1.1.1|1.3.1|4.1.2,"{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-Text Content"", ""category"": ""semantic"",
   ""html"": ""<img src=\""/static/simplehabit-logo-small.png\"" alt=\""Simple Habit meditation and mindfulness app logo\"" class=\""_1s5cf53\""/>"", 
   ""target"": ""img"", ""description"": ""Image should not be used as a decorative element without an empty alt attribute."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"", 
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Name, Role, Value"", ""category"": ""semantic"",
   ""html"": ""<div class=\""_omzir2\""><p class=\""_1v8u0c6\"">Products</p><a class=\""_1sl2von-o_O-_1lqalvq\"" href=\""https://itunes.apple.com/app/apple-store/id1093360165?pt=118159503&amp;ct=website%20preview&amp;mt=8&amp;at=1000lxR3\"" target=\""_blank\"">iPhone App</a></div>"", 
   ""target"": ""div"", ""description"": ""Element does not have an accessible name."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
